chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,mfcc,Genre
0.424731778,2117.176693,1837.919027,3795.794837,0.311795,0.063700568,5.133071826,Apala
0.402653979,3393.259863,2145.008224,5812.457192,0.18676035,0.250773298,-3.421475955,Apala
0.443887601,2107.483389,1817.338903,3724.373135,0.28881022,0.06587993,4.918367425,Apala
0.441241951,2166.146782,2388.346833,3863.545388,0.17496462,0.054990266,2.860628597,Apala
0.481463055,2865.850072,2962.296832,5508.66288,0.31576443,0.061703514,7.623416747,Apala
0.501876287,2928.090256,3074.087346,5593.06965,0.31050253,0.060397014,7.623072794,Apala
0.435266709,2220.479772,2484.836848,4049.201056,0.17301321,0.054247391,2.335954778,Apala
0.500394228,3047.794703,3117.28317,5694.536713,0.2879392,0.071521252,6.958758499,Apala
0.419553039,2395.5129,2617.417284,4504.126974,0.17450006,0.056120602,2.609720844,Apala
0.496070227,2832.661736,3099.533394,5462.33115,0.3528067,0.055472468,8.089390851,Apala
0.49887958,3034.281563,3087.95199,5768.497494,0.28782132,0.067951905,7.333699228,Apala
0.488095974,2978.546923,3038.687202,5592.124331,0.28095806,0.070130201,6.915812874,Apala
0.436218922,2145.448906,2368.535892,3810.199174,0.16830465,0.055332158,2.434188838,Apala
0.50980167,2926.963773,3074.648446,5604.051401,0.28194615,0.067189705,7.172134368,Apala
0.528158289,2585.513825,2941.023959,5131.921131,0.3356965,0.047755576,7.816640211,Apala
0.440335537,2354.507201,2562.657031,4378.522673,0.17278534,0.05725674,2.744705956,Apala
0.47665466,3053.318374,3138.65411,5753.704256,0.340031,0.067652469,7.812466273,Apala
0.493688642,2766.474949,3015.828603,5358.157124,0.34220642,0.051722017,7.900791242,Apala
0.397262917,2230.176416,2448.968888,4010.309032,0.1583809,0.057631995,1.206647629,Apala
0.419471653,3233.75791,2145.153044,5693.972341,0.16089134,0.223106853,-3.711446545,Apala
0.510554038,2591.194787,2987.648743,5240.406981,0.3454277,0.046718879,7.947291371,Apala
0.480818688,2831.595434,3064.629314,5498.641036,0.35984725,0.057601952,8.089839263,Apala
0.493021507,2590.318739,2975.577234,5119.57342,0.3356106,0.047162771,7.538898955,Apala
0.491889307,2845.000546,3002.183689,5451.741589,0.3012386,0.057432782,7.163775955,Apala
0.505992425,2928.803626,3133.405516,5650.474404,0.33993787,0.059349117,7.802037706,Apala
0.528013974,2729.686014,3037.166836,5408.322464,0.34849167,0.046452354,8.201564327,Apala
0.432772374,3386.815071,2141.699787,5822.179676,0.16826215,0.239252814,-3.416014034,Apala
0.381717143,2433.349564,2576.954728,4533.195638,0.3222538,0.059290446,4.528136664,Apala
0.420552353,2188.957608,2435.489807,3952.686015,0.17350632,0.056148408,2.140680995,Apala
0.428939686,2226.087906,2381.496941,4009.810807,0.18540111,0.059377948,3.112829526,Apala
0.417195946,2141.7189,2299.333954,3851.168055,0.18132992,0.058606548,2.222836023,Apala
0.397094988,2246.546395,2392.129401,4058.104906,0.19489908,0.059870138,2.019359775,Apala
0.44138223,2111.510503,2304.673841,3786.471179,0.18308486,0.05776639,3.256525246,Apala
0.441043461,2216.626293,2425.627762,4047.886745,0.17625761,0.057122533,3.388215636,Apala
0.441151621,2172.335708,2448.607853,3935.897557,0.16120751,0.052218353,2.34435632,Apala
0.438428898,2488.425325,2822.258997,4674.543696,0.1715035,0.055216116,2.986332816,Apala
0.437611571,2112.769917,2435.333669,3871.266174,0.16327386,0.052558497,2.201842945,Apala
0.394098675,2072.799746,2275.890169,3713.93023,0.19471484,0.055458123,2.390298346,Apala
0.438286164,2149.656612,2382.210384,3824.32424,0.16732027,0.054705146,2.775144188,Apala
0.466790693,2284.829537,2489.520683,4204.439151,0.16052394,0.058371134,2.850136146,Apala
0.420576368,2175.47179,2319.837936,3880.779169,0.18383321,0.060290082,2.443478182,Apala
0.430760852,2127.808358,2363.200242,3823.867038,0.16617905,0.05579827,2.29670812,Apala
0.418761369,2538.830637,2632.817152,4860.099243,0.31296045,0.061676528,5.51561299,Apala
0.459742416,2684.985777,2779.439641,5129.87091,0.28686565,0.0599609,5.796383262,Apala
0.44392299,2048.358315,2450.854095,3812.848762,0.15933654,0.047040421,2.344122419,Apala
0.388168396,2433.722025,2571.6786,4505.107129,0.3220538,0.060854463,4.849028125,Apala
0.420842457,2095.099285,2352.175363,3749.29024,0.18148251,0.056176898,2.440366353,Apala
0.456817687,2057.967209,2482.887945,3809.341646,0.16458055,0.046913395,2.67226162,Apala
0.422643512,2183.852782,2410.560932,3965.02731,0.17946076,0.057919341,2.331148947,Apala
0.427986552,2188.990116,2486.401569,4020.851064,0.17913501,0.054004333,2.828505264,Apala
0.440981197,2314.196962,2750.278741,4395.693058,0.17552784,0.048531383,3.246668342,Apala
0.424571608,2519.180808,2634.54118,4846.741497,0.31926742,0.058618895,5.362255905,Apala
0.399507194,2631.729095,2698.141131,5073.110907,0.3323422,0.06585111,5.843827442,Apala
0.453821816,2903.818581,2864.008302,5514.150905,0.27385956,0.068529455,5.282056882,Apala
0.448415626,2384.458656,2547.896662,4332.119224,0.23059718,0.060202606,5.390247085,Apala
0.419763233,2466.11786,2525.501316,4721.350346,0.32585034,0.058338011,5.740449297,Apala
0.452875845,2841.479726,2779.852347,5477.109285,0.30449325,0.06193143,6.015680305,Apala
0.388917539,2607.774251,2550.709816,4750.329378,0.34372637,0.07180884,5.572346886,Apala
0.431900682,2869.952177,2778.912621,5451.072347,0.29917094,0.068167181,5.659856558,Apala
0.450184539,2452.047412,2579.304094,4474.761088,0.23618066,0.062918068,5.355682853,Apala
0.399728304,2551.880606,2603.33567,4850.649064,0.33991796,0.063068008,5.585038412,Apala
0.420144523,2752.563981,2684.913662,5103.600237,0.31067607,0.069202872,5.346587347,Apala
0.44779052,2514.905046,2650.663991,4667.602027,0.22188401,0.062032965,4.874874183,Apala
0.443239931,2460.371384,2607.354486,4551.862773,0.22821161,0.060653515,5.156056041,Apala
0.405641902,2623.97003,2645.224441,5021.912601,0.32551226,0.063874789,5.873727487,Apala
0.439452472,2773.175657,2738.45266,5312.319788,0.30331948,0.065555672,5.509207498,Apala
0.449435503,2832.079085,2789.418535,5361.458119,0.29751706,0.069854042,5.68797571,Apala
0.441751601,2825.150182,2759.658917,5337.861199,0.30547667,0.0671582,5.720022599,Apala
0.446066346,2651.116503,2647.963007,5164.122651,0.30424073,0.059255896,5.976695736,Apala
0.419213609,2625.773291,2632.589994,5007.530293,0.32676294,0.063117604,5.57490937,Apala
0.404833324,2469.176328,2620.627905,4775.346944,0.34226617,0.054840122,6.161587032,Apala
0.406684264,2481.838357,2621.543461,4713.963983,0.33390367,0.058727377,5.860095875,Apala
0.418844756,2735.897568,2743.539286,5176.453278,0.3078616,0.065937245,5.506061042,Apala
0.380712323,2533.066668,2610.818651,4769.649886,0.3345656,0.061668668,5.170977603,Apala
0.468095974,2768.6263,2761.744097,5349.717568,0.29707974,0.061753822,6.362947358,Apala
0.406215531,3350.69044,2188.154971,5861.634072,0.16598439,0.214447679,-4.328098328,Apala
0.302510679,1477.975433,1526.216418,3141.790344,0.37128377,0.070841601,3.022715351,Apala
0.362045079,3328.93787,2162.190323,5785.900673,0.17799762,0.207950522,-4.89167286,Apala
0.381145428,3188.632462,2089.590789,5570.304431,0.1898113,0.218046785,-4.747956158,Apala
0.322819668,1466.526888,1558.419862,3112.040602,0.3495596,0.074788598,2.269273234,Apala
0.368670935,3208.776008,2155.36599,5683.947261,0.17341487,0.203585059,-3.797830416,Apala
0.331109625,1537.46943,1555.772301,3267.781266,0.3313092,0.079094841,2.682998006,Apala
0.392639419,3310.01426,2115.694531,5689.901228,0.1768792,0.222136889,-4.65141592,Apala
0.32117484,1373.793039,1500.397845,2979.55537,0.32562688,0.065453219,2.145740472,Apala
0.329807535,1419.274507,1513.375037,3161.5585,0.3350636,0.067444779,2.653127657,Apala
0.391143713,3161.767282,2123.447308,5569.123737,0.18355623,0.212023776,-4.934895661,Apala
0.39392361,3218.011288,2140.271387,5658.633498,0.1753858,0.207612769,-4.305556215,Apala
0.389971811,3273.852961,2116.026242,5674.237713,0.18860576,0.224325994,-4.689430314,Apala
0.338033493,1663.790314,1575.714894,3445.449654,0.29488957,0.090850247,2.677552476,Apala
0.382531607,3184.070871,2099.755995,5564.755998,0.1890749,0.211677411,-4.0708114,Apala
0.398222829,3440.371715,2152.605475,5866.469037,0.20176585,0.238136762,-4.140793454,Apala
0.336365459,1537.278411,1616.019015,3245.437471,0.34612855,0.076481281,2.736142198,Apala
0.323331564,1404.402741,1542.018359,3022.442237,0.32339025,0.063659619,2.048724936,Apala
0.321190055,1534.385142,1615.652402,3343.440559,0.35395268,0.070722735,2.737945582,Apala
0.37385895,3315.568076,2156.872161,5786.123601,0.18423334,0.2171878,-5.079747346,Apala
0.387084337,3422.656476,2135.287482,5840.876946,0.18752047,0.237405697,-5.560378218,Apala
0.311288915,1414.01251,1566.111387,3147.808382,0.33279794,0.063566375,2.37547167,Apala
0.338558425,1652.607582,1561.822971,3393.031049,0.32698497,0.088182972,2.808155964,Apala
0.316819599,1603.451712,1565.744355,3298.364806,0.34853128,0.085078109,3.313257931,Apala
0.330709801,1446.568621,1559.614884,3122.960279,0.3195598,0.07195462,2.227175159,Apala
0.331101804,1496.997542,1542.309046,3170.832737,0.33184007,0.07737314,2.079707073,Apala
0.324030133,1442.847324,1563.97144,3191.363001,0.32794347,0.067445791,2.135916234,Apala
0.322861799,1439.443028,1493.580391,2983.173595,0.3127143,0.075360236,2.113467597,Apala
0.355920188,1679.332306,1596.929285,3470.008914,0.3425196,0.088416379,2.728282732,Apala
0.344411971,1396.82819,1576.617296,3115.083405,0.30210215,0.06060185,2.230151984,Apala
0.354683967,1527.837226,1596.714084,3282.793751,0.30699542,0.074786806,2.537224879,Apala
0.353405297,1628.286937,1599.020986,3419.690388,0.32684365,0.085152984,2.857698428,Apala
0.318730015,1483.049692,1508.312235,3115.779712,0.3310318,0.080613423,2.053056668,Apala
0.345489049,1546.334303,1582.367254,3245.934218,0.3042098,0.080386909,2.42818823,Apala
0.3526837,1409.302076,1537.633298,3060.65512,0.3201898,0.071258864,2.776333793,Apala
0.359015061,1479.993532,1528.023641,3114.397586,0.32412496,0.07824621,2.530210814,Apala
0.346872898,1474.315228,1554.425966,3100.121196,0.3450714,0.074053527,2.944444292,Apala
0.330675414,1464.181621,1531.561066,3133.837351,0.32488444,0.075582238,2.358822292,Apala
0.321615953,1416.811525,1547.725081,3156.361128,0.34012347,0.064369196,2.729312861,Apala
0.343461508,1712.17432,1622.469631,3554.888162,0.32383192,0.091672257,2.817919491,Apala
0.356656546,1537.356655,1573.41793,3255.64356,0.3022168,0.080171773,2.749555089,Apala
0.326580039,1713.564686,1614.007145,3521.638952,0.32415313,0.09193253,3.008395446,Apala
0.305073168,1650.083585,1609.105605,3561.688671,0.3347057,0.085568688,2.624852342,Apala
0.339711613,1647.093496,1610.957375,3472.635856,0.32394466,0.08214895,3.091545031,Apala
0.385913297,3228.746353,2176.263659,5749.092446,0.18538481,0.205962289,-4.092787321,Apala
0.324926196,1520.238524,1576.259191,3294.243082,0.3358703,0.071823585,2.529336466,Apala
0.346336672,1640.190974,1608.866244,3418.395996,0.32385117,0.082197639,2.794208213,Apala
0.345415865,1370.636131,1567.368247,3088.895057,0.3169339,0.060557183,2.304883281,Apala
0.455380587,2528.164085,2266.621517,5288.52668,0.24894933,0.074772783,4.736053895,Apala
0.344558857,1507.183163,1513.242386,3057.336034,0.32794732,0.083690795,2.49360272,Apala
0.490449209,2455.716749,2318.694857,5359.922346,0.23122391,0.064317886,4.783426211,Apala
0.502583248,1084.615824,1806.722377,2117.62942,0.17168581,0.018986161,4.00707791,Apala
0.457074101,2392.113425,2380.072776,5453.243407,0.20691235,0.053404007,3.875781305,Apala
0.48729296,1086.062578,1725.224487,2164.272332,0.17281926,0.019510321,4.214443676,Apala
0.518026781,2881.47091,2386.703245,5707.548337,0.25662065,0.09073569,6.306728258,Apala
0.511233549,2841.862033,2388.42511,5665.357734,0.25334015,0.085758551,6.330129408,Apala
0.517419059,2887.559323,2431.461098,5803.012902,0.24925265,0.08397234,6.367103196,Apala
0.46369899,2426.076901,2322.832341,5344.526188,0.2528469,0.061946154,5.224289361,Apala
0.473374019,1009.020717,1696.183793,1978.088118,0.18426268,0.016695314,4.431358843,Apala
0.528060183,2894.833989,2348.786457,5677.835016,0.25752103,0.092148211,6.280644169,Apala
0.515836475,2953.398757,2302.297484,5655.252225,0.24559084,0.098035353,5.81928821,Apala
0.505238618,987.1507617,1794.974866,1881.828051,0.18508993,0.015220805,4.617573503,Apala
0.454901288,2354.124727,2299.378016,5238.81884,0.2670125,0.061079965,5.853885828,Apala
0.497164993,900.0056993,1631.268983,1710.227347,0.18978699,0.013374963,4.702197517,Apala
0.47346537,2621.121391,2252.104125,5373.14057,0.25601757,0.08367629,4.966795709,Apala
0.541605077,2981.266533,2299.249711,5704.257964,0.23983733,0.098231043,6.048759115,Apala
0.481394896,1056.505031,1846.417582,2013.74593,0.1814664,0.017740512,3.841946566,Apala
0.498009348,1020.507035,1685.711114,2081.814915,0.1780684,0.016744889,4.351667572,Apala
0.483713485,1170.999767,1840.027013,2288.265129,0.16375972,0.022108741,4.013724685,Apala
0.497711364,881.3778864,1664.618248,1590.045341,0.18460193,0.012856204,4.413557063,Apala
0.445540968,2504.530892,2352.424324,5466.138536,0.24232563,0.066495725,4.919446614,Apala
0.480522408,1076.518934,1843.750416,2122.722232,0.1719394,0.018367821,3.896293773,Apala
0.357834268,2926.146191,2833.795801,6147.820875,0.27761802,0.066351808,3.869990405,Apala
0.548886519,2794.452428,2328.553689,5570.17733,0.21854964,0.083265081,6.077006152,Apala
0.380397572,2708.138477,2771.872055,5767.193264,0.33870268,0.061802052,5.281643046,Apala
0.394880614,2806.911646,2801.722332,5913.979594,0.2533553,0.062208764,3.108609562,Apala
0.405783855,2691.366301,2755.452268,5790.595669,0.3297567,0.061115029,5.495267777,Apala
0.32969285,2977.661261,2968.862842,6319.341146,0.37504795,0.064545898,4.983750985,Apala
0.370177423,3018.486779,2934.236378,6327.039931,0.30521983,0.067223066,4.539892999,Apala
0.383284619,3037.929185,2967.293668,6335.854255,0.3273041,0.069240806,5.513884883,Apala
0.504627506,2942.019734,2321.542854,5701.801074,0.24555789,0.094544811,5.987759706,Apala
0.498606992,2592.256119,2355.954444,5492.688465,0.23838861,0.070060701,4.800076183,Apala
0.305106154,1032.786548,1043.784655,2086.464528,0.085491456,0.052957826,-6.36783182,Juju
0.364596958,974.7304531,1166.439876,2201.802207,0.11481025,0.036469646,-4.494663368,Juju
0.355104556,1114.875193,1142.231228,2413.369408,0.113996215,0.047579208,-5.002392274,Juju
0.363806718,973.62744,1130.250491,2193.616268,0.105271205,0.043034205,-4.099941777,Juju
0.39014904,1217.305957,1244.115539,2675.077455,0.102336615,0.067099173,-3.895755362,Juju
0.359172292,862.0650695,1030.830618,1948.980193,0.14435233,0.032523619,-2.85326305,Juju
0.353910748,1247.605129,1266.257764,2787.439348,0.12911114,0.058968537,-3.413486118,Juju
0.361384765,1450.604932,1309.774798,3001.604964,0.105511874,0.085828237,-3.878991721,Juju
0.327922082,807.2440939,975.7251556,1623.931988,0.075152285,0.035764533,-6.201378488,Juju
0.349480305,928.6490301,1034.467519,2016.591129,0.15342513,0.040857141,-3.834507245,Juju
0.378933448,960.1562032,1060.423832,2132.817687,0.14198458,0.040150778,-3.302808368,Juju
0.352496046,924.3600424,1029.867619,2009.077921,0.09514646,0.039023104,-5.901071871,Juju
0.364194439,1045.324532,1195.968809,2342.515548,0.11969187,0.0410713,-4.323167565,Juju
0.37585857,1324.480069,1274.543461,2858.142861,0.098013476,0.074523832,-4.327473278,Juju
0.343269839,940.4891963,1048.918756,1977.553423,0.06939465,0.041430472,-7.644060902,Juju
0.386911462,1062.922259,1092.372302,2329.188769,0.14238751,0.049194431,-3.288402109,Juju
0.386516078,1312.963109,1299.247556,2887.672215,0.119322225,0.068419564,-3.354102595,Juju
0.318802661,893.1323606,978.0611935,1841.263057,0.08186693,0.04580665,-5.822997921,Juju
0.369617541,1217.957704,1208.251272,2680.31145,0.11557504,0.065979662,-3.092019608,Juju
0.340230745,987.1029144,1177.566793,2280.903258,0.11227228,0.035776782,-4.042985941,Juju
0.38619435,993.0167861,1076.038373,2206.516541,0.13329802,0.04373708,-3.716402303,Juju
0.338295418,917.9264542,1062.886914,2008.667951,0.07137261,0.038742747,-7.885693757,Juju
0.360782593,863.0279591,1041.044811,1864.952467,0.06728198,0.034744109,-6.951664429,Juju
0.357090634,1433.271031,1282.837856,2956.283024,0.10820189,0.090276183,-3.984885388,Juju
0.333613616,939.3844888,1056.352795,2085.513812,0.13358055,0.039010918,-4.299996213,Juju
0.339198564,954.1126981,1044.911663,2049.473666,0.11897938,0.042950152,-4.812529595,Juju
0.356340687,1229.356896,1237.735819,2726.670009,0.09867857,0.069053114,-3.227428939,Juju
0.367004144,1145.417077,1072.868338,2339.185405,0.109953634,0.066238961,-2.866609465,Juju
0.359398941,936.6094717,1029.602369,2035.018464,0.15963423,0.04210724,-3.543530902,Juju
0.395607295,1307.273188,1180.819405,2709.273004,0.07610591,0.076791094,-4.720911356,Juju
0.371513438,1354.600346,1250.338384,2870.737921,0.07946536,0.075397282,-4.676904297,Juju
0.336976604,952.8601202,1066.755994,2106.662274,0.12445781,0.040198563,-4.310057643,Juju
0.409027976,1167.76355,1151.894444,2555.561574,0.10654123,0.060114874,-3.058813437,Juju
0.338929886,914.1231664,1032.876404,1990.908865,0.1470599,0.036584228,-4.534061512,Juju
0.344634048,932.2063489,1055.43934,2078.48519,0.14494327,0.039189497,-4.586792236,Juju
0.350885483,917.5570372,1042.353842,2041.324431,0.12792931,0.035895067,-4.240515132,Juju
0.377794012,1245.25191,1237.366132,2721.071913,0.10028518,0.066436344,-3.673759494,Juju
0.356384243,1025.944517,1091.329996,2228.926162,0.101619765,0.048386033,-4.792728733,Juju
0.363085876,923.8128058,1038.797746,2030.38486,0.12504272,0.039277285,-3.942781942,Juju
0.374413159,1269.560426,1272.097705,2833.925172,0.10883959,0.065722889,-2.836872177,Juju
0.336602902,1000.301959,1060.263879,2167.72002,0.12959966,0.046004896,-4.710441992,Juju
0.377428169,1425.368416,1232.96984,2891.576209,0.07942912,0.091966662,-4.605795348,Juju
0.337592159,961.7441515,1056.905342,2110.108527,0.12611628,0.044507282,-3.768130413,Juju
0.375613862,1018.054436,1109.192022,2148.036549,0.09199707,0.04534771,-5.843385821,Juju
0.339657173,928.6605008,1034.783564,2042.711372,0.17734663,0.039116105,-2.992117674,Juju
0.337075633,964.6852225,1064.452847,2122.6723,0.13706927,0.040166373,-3.567918886,Juju
0.340011546,906.0643302,1063.280845,1956.742739,0.08229738,0.036631251,-6.282602902,Juju
0.373540448,1326.886732,1190.013599,2708.63989,0.07981161,0.079075431,-4.805774709,Juju
0.322300133,1009.737613,992.1491108,2087.7727,0.12871031,0.057171132,-2.015035923,Juju
0.356197797,1042.053357,1053.413195,2216.202293,0.12912555,0.056481031,-2.554794774,Juju
0.361562754,966.315879,1049.422584,2120.683525,0.13250233,0.042985943,-2.892725443,Juju
0.35077306,922.7780785,976.4976547,1930.087188,0.12600331,0.04845004,-2.235446439,Juju
0.379597954,1099.097297,1150.456534,2458.720707,0.10029098,0.049439797,-4.130326196,Juju
0.332000817,1128.678779,1165.140597,2465.1634,0.08908663,0.055974719,-5.381323315,Juju
0.382958154,1282.479127,1046.432843,2440.20795,0.1105202,0.092253126,-4.549702572,Juju
0.364656794,894.065769,1027.008686,1917.617905,0.14960915,0.037688711,-4.484454341,Juju
0.404006653,1385.224227,1278.284688,2907.166323,0.060134172,0.075287813,-5.661820779,Juju
0.35833145,999.8578948,1022.355425,2094.873047,0.12895395,0.054313262,-3.049644629,Juju
0.359226813,1092.987994,960.208687,2064.880371,0.117480904,0.073689779,-4.84085649,Juju
0.382076295,897.0667088,1022.593084,1938.328891,0.14187022,0.035023254,-3.834995048,Juju
0.368352235,953.7611255,1041.145721,2069.22872,0.15333506,0.041961457,-3.751744281,Juju
0.334458699,888.0226155,1030.63928,1986.185853,0.16422778,0.033132912,-3.481770809,Juju
0.386010936,1140.953659,1147.848782,2426.847682,0.09515507,0.058336216,-3.767110786,Juju
0.340777574,915.9377913,990.8096319,1944.900691,0.12454304,0.044898696,-2.347239951,Juju
0.330668117,847.1593137,950.1723916,1795.27127,0.1266063,0.040720273,-2.836666007,Juju
0.366200736,964.23351,1131.253844,2157.677225,0.086639196,0.036889363,-5.542276435,Juju
0.374669503,1025.315774,1086.281534,2236.976565,0.1102467,0.048317599,-2.765302762,Juju
0.336094553,1038.371505,1071.318215,2240.805171,0.1340771,0.04841997,-4.457250179,Juju
0.346220088,861.9785419,952.0208919,1800.042739,0.13227908,0.042514734,-2.337665767,Juju
0.326914765,1479.970861,1241.517948,2899.611441,0.07497509,0.102447416,-5.449418907,Juju
0.37477037,1234.015874,1185.125774,2607.755767,0.101113535,0.06993478,-3.323557853,Juju
0.384698126,1080.319795,1127.105518,2382.905903,0.09584504,0.04947492,-3.974216149,Juju
0.372499561,956.7449789,1038.659354,2092.435055,0.13662642,0.04443625,-3.241117007,Juju
0.402034756,1276.787079,1272.137924,2811.053565,0.06785825,0.062100497,-5.488205739,Juju
0.387033605,1452.649423,1285.761536,3009.385689,0.06457355,0.085887729,-6.871088166,Juju
0.352125107,1384.198804,1245.681172,2836.436095,0.08413487,0.076590775,-6.874485448,Juju
0.340156385,1243.530846,1275.340889,2830.952228,0.07622969,0.052278493,-7.086468539,Juju
0.386830718,1126.479988,1049.71154,2283.216291,0.12549983,0.068208903,-2.880586935,Juju
0.384324407,1280.084467,1230.943033,2701.407884,0.07499085,0.073070098,-5.795433149,Juju
0.331705037,1308.409101,1256.787984,2858.178276,0.08351725,0.063816204,-7.163460894,Juju
0.345233407,992.6548378,1063.890088,2142.322703,0.13878158,0.044939835,-4.166025338,Juju
0.415401069,1438.342802,1273.136536,2968.669409,0.07149167,0.08498308,-5.207055791,Juju
0.398078892,1535.981786,1295.414352,3081.379801,0.068171516,0.096429528,-6.160737934,Juju
0.392086712,1001.866129,1101.924067,2169.031269,0.078390725,0.046012996,-4.447294123,Juju
0.393011746,1382.367543,1281.742489,2948.691482,0.087508634,0.07135746,-4.370787699,Juju
0.385845428,1213.355964,1145.426998,2513.496911,0.08625463,0.069141533,-4.032903193,Juju
0.410776306,1280.30206,1286.541943,2696.278945,0.060528755,0.065638086,-6.480979802,Juju
0.364655835,1399.107262,1262.028081,2944.611486,0.06623076,0.081699822,-5.087273055,Juju
0.361377491,1145.028064,1161.138284,2511.845643,0.108501926,0.06117888,-3.697652686,Juju
0.351027645,1356.994748,1241.521007,2821.935249,0.08116203,0.079121183,-5.651906878,Juju
0.352998418,1399.517933,1288.482449,2958.293448,0.090198696,0.071998495,-4.980470314,Juju
0.340218571,873.3093739,1022.055231,1931.940375,0.1254776,0.035693887,-4.365307251,Juju
0.380002942,1462.980496,1287.304755,2996.197372,0.06478854,0.084688955,-5.942789852,Juju
0.352162911,1318.104722,1246.68615,2864.651417,0.06872234,0.069808855,-5.330996009,Juju
0.371062355,1181.477585,1180.70092,2600.342426,0.10388407,0.061655596,-4.055892664,Juju
0.377211418,1341.983055,1298.652425,2832.441845,0.062408093,0.072213053,-6.431306005,Juju
0.344953316,967.0082472,1082.69779,2081.807498,0.14042738,0.043620657,-3.076624553,Juju
0.3769136,1250.63621,1226.093292,2730.283992,0.13352644,0.070694078,-1.166803144,Juju
0.396338119,1309.35984,1253.916052,2786.848498,0.122167856,0.076022478,-2.371674869,Juju
0.322939082,1180.378851,1233.870112,2691.071096,0.08910696,0.046599145,-6.848998688,Juju
0.374055391,898.6032474,1011.413351,1943.203738,0.13634239,0.041764942,-2.717534106,Juju
0.358134419,1335.53674,1255.695882,2885.628798,0.1441531,0.077569714,-2.017026794,Juju
0.333168818,1060.335531,1160.958608,2464.967976,0.09576735,0.045671128,-3.924915063,Juju
0.394567508,1333.707276,1257.548758,2850.319884,0.12546635,0.075486759,-1.619664983,Juju
0.366650117,1338.822574,1263.196121,2862.414863,0.08455653,0.06949252,-6.55648451,Juju
0.386093124,1129.596192,1192.880171,2558.765008,0.14510168,0.056029422,-1.420275162,Juju
0.341431544,883.1221653,967.3900289,1862.044391,0.14104024,0.043025324,-2.928759253,Juju
0.324950341,939.9006877,1042.328674,2053.180793,0.14972533,0.044430915,-3.137499874,Juju
0.393035457,1189.956129,1193.025781,2622.163695,0.079323664,0.05905896,-4.751253395,Juju
0.343317063,1336.101771,1284.230514,2839.405526,0.076727,0.058568788,-7.671369633,Juju
0.346887888,995.0752486,1106.6185,2178.690549,0.13468924,0.048598826,-3.364934733,Juju
0.361488594,1534.520291,1310.364439,3022.53783,0.064624846,0.086502182,-8.572772626,Juju
0.374838145,1256.382837,1248.631825,2789.964892,0.093656264,0.064316654,-4.192461039,Juju
0.370560618,1149.765108,1207.186689,2619.983867,0.12073046,0.056934831,-1.588755093,Juju
0.345638956,953.7141,1073.289663,2056.0237,0.13757707,0.04302739,-3.301885718,Juju
0.363710681,1238.437813,1208.437513,2687.494019,0.09537844,0.067975855,-3.44819032,Juju
0.347990755,1170.845309,1278.782659,2585.357827,0.12582126,0.06040082,-6.227197205,Juju
0.337085511,801.0989664,952.2727873,1720.155949,0.15080148,0.034148061,-3.079364801,Juju
0.34931178,1257.529473,1250.602408,2801.552094,0.083809815,0.057786428,-4.985769656,Juju
0.405463072,1274.196134,1249.454481,2806.949261,0.07642778,0.063817128,-4.36650145,Juju
0.284006266,824.6637214,891.666466,1581.573384,0.121384725,0.039786154,-6.211474589,Juju
0.375109579,971.9454313,973.3892357,1928.570727,0.10771874,0.051404364,-3.307931931,Juju
0.365968182,1150.748533,1152.227941,2482.437447,0.07972639,0.055722505,-4.695612423,Juju
0.366715325,973.4670773,1021.313044,2035.17346,0.0988683,0.04855978,-3.096447475,Juju
0.352916631,1031.287405,1124.856097,2267.62038,0.13994257,0.046252576,-3.141725766,Juju
0.363293464,957.7003706,1029.96095,2049.716695,0.1413549,0.047746446,-2.926134022,Juju
0.366113109,1088.011555,1122.220819,2372.476774,0.09354253,0.052825998,-3.772515095,Juju
0.347166883,940.4558715,1102.183791,2150.432311,0.13999936,0.040596356,-3.041766787,Juju
0.360286746,891.6602135,1020.503533,1906.538254,0.13405387,0.041248728,-3.097442772,Juju
0.295458471,1047.402297,951.7303099,1962.798976,0.10159619,0.066194795,-6.933331411,Juju
0.366542955,1093.196913,1116.957808,2364.308069,0.14778467,0.05960519,-2.570223193,Juju
0.363769457,995.3755457,1018.693736,2008.337594,0.0816865,0.050524145,-5.715272352,Juju
0.377179153,968.725392,972.7494878,1922.269204,0.12849799,0.052166114,-2.65116385,Juju
0.343167553,973.0506544,997.4617399,1918.508544,0.08132611,0.050686661,-7.202701622,Juju
0.336052668,1013.031083,1084.005899,2196.828509,0.073952466,0.049457028,-5.224963365,Juju
0.349417695,809.5612309,952.1685805,1714.290534,0.13576329,0.035177349,-3.438556963,Juju
0.360682552,1022.773857,1016.778644,2031.213867,0.08300018,0.051515864,-6.507489842,Juju
0.352106065,998.7404171,1007.962607,2030.972567,0.10980968,0.053205124,-3.155373643,Juju
0.355489421,1128.628433,1120.640292,2417.249314,0.14679511,0.061112702,-2.81069275,Juju
0.363032054,1015.96376,1115.065304,2230.765018,0.07432342,0.042883536,-5.178241289,Juju
0.337177098,999.4065066,1023.105921,1994.244419,0.07753769,0.048794612,-7.623103339,Juju
0.354047672,966.2331316,1047.840263,2012.614866,0.07946151,0.042710697,-6.693005511,Juju
